CLAS:ActionBase static void cleanup(): cleanup (V)  | action (NM) base (N) 
NAME:Playlist void addFile(PlaylistFile plFile): add (V)  | file (N) 
NAME:Playlist void rebuildProperty(): rebuild (V)  | property (N) 
NAME:Playlist void removePlaylistFile(PlaylistFile plf): remove (V)  | playlist (NM) file (N) 
NAME:PlaylistEditorTransferHandler Transferable createTransferable(JComponent c): create (V)  | transferable (N) 
NAME:PlaylistEditorTransferHandler int getSourceActions(JComponent c): get (V)  | source (NM) actions (N) 
NAME:PlaylistFile ArrayList<File> getFiles(): get (V)  | files (N) 
NAME:PlaylistFile Directory getDirectory(): get (V)  | directory (N) 
NAME:PlaylistFile File getFio(): get (V)  | fio (N) 
NAME:PlaylistFile String computesHashcode(): computes (V)  | hashcode (N) 
NAME:PlaylistFile String getAbsolutePath(): get (V)  | absolute (NM) path (N) 
NAME:PlaylistFile String getDesc(): get (V)  | desc (N) 
NAME:PlaylistFile String getHashcode(): get (V)  | hashcode (N) 
NAME:PlaylistFile String getHumanValue(String sKey): get (V)  | human (NM) value (N) 
NAME:PlaylistFile String getIdentifier(): get (V)  | identifier (N) 
NAME:PlaylistFile int getType(): get (V)  | type (N) 
NAME:PlaylistFile int hashCode(): hash (V)  | code (N) 
NAME:PlaylistFile void addFile(File file): add (V)  | file (N) 
NAME:PlaylistFile void addFile(int index, File file): add (V)  | file (N) 
NAME:PlaylistFile void addFiles(List<File> alFilesToAdd): add (V)  | files (N) 
NAME:PlaylistFile void forceRefresh(): force (V)  | refresh (N) 
NAME:PlaylistFile void replaceFile(File fOld, File fNew): replace (V)  | file (N) 
NAME:PlaylistFile void setFiles(ArrayList<File> alFiles): set (V)  | files (N) 
NAME:PlaylistFile void setFio(File fio): set (V)  | fio (N) 
NAME:PlaylistFile void setHashcode(String hashcode): set (V)  | hashcode (N) 
NAME:PlaylistFile void setParentDirectory(Directory parentDirectory): set (V)  | parent (NM) directory (N) 
NAME:PlaylistFile void setType(int type): set (V)  | type (N) 
NAME:PlaylistFileItem JLabel getIcon(): get (V)  | icon (N) 
NAME:PlaylistFileItem PlaylistFile getPlaylistFile(): get (V)  | playlist (NM) file (N) 
NAME:PlaylistFileItem String getName(): get (V)  | name (N) 
NAME:PlaylistFileItem int getType(): get (V)  | type (N) 
NAME:PlaylistFileManager PlaylistFile changePlaylistFileName(PlaylistFile plfOld, String sNewName): change (V)  | playlist (NM) file (NM) name (N) 
NAME:PlaylistFileManager PlaylistFile registerPlaylistFile(File fio, Directory dParentDirectory): register (V)  | playlist (NM) file (N) 
NAME:PlaylistFileManager PlaylistFile registerPlaylistFile(String sId, String sName, Directory dParentDirectory): register (V)  | playlist (NM) file (N) 
NAME:PlaylistFileManager Set<EventSubject> getRegistrationKeys(): get (V)  | registration (NM) keys (N) 
NAME:PlaylistFileManager Set<PlaylistFile> getPlaylistFiles(): get (V)  | playlist (NM) files (N) 
NAME:PlaylistFileManager String getIdentifier(): get (V)  | identifier (N) 
NAME:PlaylistFileManager static PlaylistFileManager getInstance(): get (V)  | instance (N) 
NAME:PlaylistFileManager static String getID(String sName, Directory dParentDirectory): get (V)  | ID (N) 
NAME:PlaylistFileManager void cleanDevice(String sId): clean (V)  | device (N) 
NAME:PlaylistFileManager void removePlaylistFile(PlaylistFile plf): remove (V)  | playlist (NM) file (N) 
NAME:PlaylistFileNode PlaylistFile getPlaylistFile(): get (V)  | playlist (NM) file (N) 
NAME:PlaylistFilter static PlaylistFilter getInstance(): get (V)  | instance (N) 
NAME:PlaylistManager Playlist getPlayList(PlaylistFile plf): get (V)  | play (NM) list (N) 
NAME:PlaylistManager Playlist getPlaylist(PlaylistFile plf): get (V)  | playlist (N) 
NAME:PlaylistManager Playlist registerPlaylist(PlaylistFile plFile): register (V)  | playlist (N) 
NAME:PlaylistManager Playlist registerPlaylist(String sId, PlaylistFile plFile): register (V)  | playlist (N) 
NAME:PlaylistManager Set<Playlist> getPlayLists(): get (V)  | play (NM) lists (N) 
NAME:PlaylistManager String getIdentifier(): get (V)  | identifier (N) 
NAME:PlaylistManager static PlaylistManager getInstance(): get (V)  | instance (N) 
NAME:PlaylistManager static String getID(PlaylistFile plf): get (V)  | ID (N) 
NAME:PlaylistManager void refreshPlaylist(PlaylistFile plf): refresh (V)  | playlist (N) 
NAME:PlaylistManager void removePlaylist(Playlist pl): remove (V)  | playlist (N) 
NAME:PlaylistManager void removePlaylistFile(PlaylistFile plf): remove (V)  | playlist (NM) file (N) 
NAME:PlaylistTransferHandler void dragEnter(DropTargetDragEvent dtde): drag (V)  | enter (N) 
NAME:PlaylistTransferHandler void dragExit(DragSourceEvent dse): drag (V)  | exit (N) 
NAME:PlaylistTransferHandler void dragExit(DropTargetEvent dte): drag (V)  | exit (N) 
NAME:PopulatedAlbum Album getAlbum(): get (V)  | album (N) 
NAME:PopulatedAlbum ArrayList<Track> getTracks(): get (V)  | tracks (N) 
NAME:PopulatedAlbum void addTrack(Track track): add (V)  | track (N) 
NAME:PopulatedAlbum void setAlbum(Album album): set (V)  | album (N) 
NAME:PopulatedAlbum void setTracks(ArrayList<Track> tracks): set (V)  | tracks (N) 
NAME:PopulatedAuthor ArrayList<PopulatedAlbum> getAlbums(): get (V)  | albums (N) 
NAME:PopulatedAuthor Author getAuthor(): get (V)  | author (N) 
NAME:PopulatedAuthor void addAlbum(PopulatedAlbum album): add (V)  | album (N) 
NAME:PopulatedAuthor void setAlbums(ArrayList<PopulatedAlbum> albums): set (V)  | albums (N) 
NAME:PopulatedAuthor void setAuthor(Author author): set (V)  | author (N) 
NAME:PopulatedStyle ArrayList<PopulatedAuthor> getAuthors(): get (V)  | authors (N) 
NAME:PopulatedStyle Style getStyle(): get (V)  | style (N) 
NAME:PopulatedStyle void addAuthor(PopulatedAuthor author): add (V)  | author (N) 
NAME:PopulatedStyle void setAuthors(ArrayList<PopulatedAuthor> authors): set (V)  | authors (N) 
NAME:PopulatedStyle void setStyle(Style style): set (V)  | style (N) 
NAME:PropertiesPanel int getWidgetIndex(JComponent widget): get (V)  | widget (NM) index (N) 
NAME:PropertyMetaInformation Class getType(): get (V)  | type (N) 
NAME:PropertyMetaInformation Object getDefaultValue(): get (V)  | default (NM) value (N) 
NAME:PropertyMetaInformation String getHumanName(): get (V)  | human (NM) name (N) 
NAME:PropertyMetaInformation String getHumanType(): get (V)  | human (NM) type (N) 
NAME:PropertyMetaInformation String getName(): get (V)  | name (N) 
NAME:Proportion HashSet<Style> getStyles(): get (V)  | styles (N) 
NAME:Proportion String getStylesDesc(): get (V)  | styles (NM) desc (N) 
NAME:Proportion Style getNextStyle(): get (V)  | next (DT) style (N) 
NAME:Proportion float getProportion(): get (V)  | proportion (N) 
NAME:Proportion void addStyle(Style style): add (V)  | style (N) 
NAME:Proportion void setProportion(float proportion): set (V)  | proportion (N) 
NAME:Proportion void setStyle(Ambience ambience): set (V)  | style (N) 
NAME:ProportionDigitalDJ ArrayList<Proportion> getProportions(): get (V)  | proportions (N) 
NAME:ProportionDigitalDJ List<File> generatePlaylist(): generate (V)  | playlist (N) 
NAME:ProportionDigitalDJ List<File> getSequence(): get (V)  | sequence (N) 
NAME:ProportionDigitalDJ void setProportions(ArrayList<Proportion> proportions): set (V)  | proportions (N) 
NAME:ProportionsPanel ArrayList<Proportion> getCleanedProportions(): get (V)  | cleaned (NM) proportions (N) 
NAME:ProportionsPanel JScrollPane getProportionsPanel(): get (V)  | proportions (NM) panel (N) 
NAME:ProportionsPanel String getDescription(): get (V)  | description (N) 
NAME:ProportionsPanel String getName(): get (V)  | name (N) 
NAME:ProportionsPanel int getTotalValue(): get (V)  | total (NM) value (N) 
NAME:ProportionsPanel void addStyle(int row): add (V)  | style (N) 
NAME:ProportionsPanel void initUI(): init (V)  | UI (N) 
NAME:ProportionsPanel void refreshScreen(): refresh (V)  | screen (N) 
NAME:RefactorAction String getCheckedPath(String sRoot, String sPathname): get (V)  | checked (NM) path (N) 
NAME:RefactorAction void registerFile(Directory d): register (V)  | file (N) 
NAME:RemovePanel String getDescription(): get (V)  | description (N) 
NAME:RemovePanel String getName(): get (V)  | name (N) 
NAME:RemovePanel void initUI(): init (V)  | UI (N) 
NAME:RemovePropertyWizard void populateProperties(): populate (V)  | properties (N) 
NAME:SearchResult File getFile(): get (V)  | file (N) 
NAME:SearchResult String getResu(): get (V)  | resu (N) 
NAME:SearchResult int hashCode(): hash (V)  | code (N) 
NAME:SliderMenuItem Component getComponent(): get (V)  | component (N) 
NAME:SliderMenuItem MenuElement getSubElements(): get (V)  | sub (NM) elements (N) 
NAME:SliderMenuItem void processKeyEvent(KeyEvent e, MenuElement path, MenuSelectionManager manager): process (V)  | key (NM) event (N) 
NAME:SliderMenuItem void processMouseEvent(MouseEvent e, MenuElement path, MenuSelectionManager manager): process (V)  | mouse (NM) event (N) 
NAME:StackItem File getFile(): get (V)  | file (N) 
NAME:StackItem void setRepeat(boolean repeat): set (V)  | repeat (N) 
NAME:StackItem void setUserLaunch(boolean userLaunch): set (V)  | user (NM) launch (N) 
NAME:StatPerspective Set<IView> getViews(): get (V)  | views (N) 
NAME:StatPerspective String getDesc(): get (V)  | desc (N) 
NAME:StatView ChartPanel createCollectionSize(): create (V)  | collection (NM) size (N) 
NAME:StatView ChartPanel createDeviceRepartition(): create (V)  | device (NM) repartition (N) 
NAME:StatView ChartPanel createStyleRepartition(): create (V)  | style (NM) repartition (N) 
NAME:StatView ChartPanel createTrackNumber(): create (V)  | track (NM) number (N) 
NAME:StatView Set<EventSubject> getRegistrationKeys(): get (V)  | registration (NM) keys (N) 
NAME:StatView String getDesc(): get (V)  | desc (N) 
NAME:StatView String getMountsLabels(int iMounthsNumber): get (V)  | mounts (NM) labels (N) 
NAME:StatView int getMounts(int iMounthsNumber): get (V)  | mounts (N) 
NAME:StatView static StatView getInstance(): get (V)  | instance (N) 
NAME:StatView void initUI(): init (V)  | UI (N) 
NAME:SteppedComboBox Dimension getPopupSize(): get (V)  | popup (NM) size (N) 
NAME:SteppedComboBox void setPopupWidth(int width): set (V)  | popup (NM) width (N) 
NAME:String getDescription(): get (V)  | description (N) 
NAME:Style ArrayList<Track> getTracksRecursively(): get (V)  | tracks (NM) recursively (N) 
NAME:Style String getDesc(): get (V)  | desc (N) 
NAME:Style String getHumanValue(String sKey): get (V)  | human (NM) value (N) 
NAME:Style String getIdentifier(): get (V)  | identifier (N) 
NAME:Style String getName2(): get (V)  | name (N) 2 (D) 
NAME:Style int getCount(): get (V)  | count (N) 
NAME:Style int hashCode(): hash (V)  | code (N) 
NAME:StyleManager Set<Style> getStyles(): get (V)  | styles (N) 
NAME:StyleManager String getIdentifier(): get (V)  | identifier (N) 
NAME:StyleManager Style changeStyleName(Style old, String sNewName): change (V)  | style (NM) name (N) 
NAME:StyleManager Style registerStyle(String sId, String sName): register (V)  | style (N) 
NAME:StyleManager Style registerStyle(String sName): register (V)  | style (N) 
NAME:StyleManager Vector<String> getStylesList(): get (V)  | styles (NM) list (N) 
NAME:StyleManager static String getID(String sName): get (V)  | ID (N) 
NAME:StyleManager static StyleManager getInstance(): get (V)  | instance (N) 
NAME:StyleNode Style getStyle(): get (V)  | style (N) 
NAME:StylesSelectionDialog HashSet<Style> getSelectedStyles(): get (V)  | selected (NM) styles (N) 
NAME:StylesSelectionDialog void initUI(): init (V)  | UI (N) 
NAME:StylesSelectionDialog void setSelection(HashSet<Style> selection): set (V)  | selection (N) 
NAME:SwingWorker Object getValue(): get (V)  | value (N) 
NAME:SwingWorker void setValue(Object x): set (V)  | value (N) 
NAME:TableTransferHandler Transferable createTransferable(JComponent c): create (V)  | transferable (N) 
NAME:TableTransferHandler int getSourceActions(JComponent c): get (V)  | source (NM) actions (N) 
NAME:Tag String getAlbumName(): get (V)  | album (NM) name (N) 
NAME:Tag String getAuthorName(): get (V)  | author (NM) name (N) 
NAME:Tag String getComment(): get (V)  | comment (N) 
NAME:Tag String getStyleName(): get (V)  | style (NM) name (N) 
NAME:Tag String getTrackName(): get (V)  | track (NM) name (N) 
NAME:Tag long getLength(): get (V)  | length (N) 
NAME:Tag long getOrder(): get (V)  | order (N) 
NAME:Tag long getQuality(): get (V)  | quality (N) 
NAME:Tag long getYear(): get (V)  | year (N) 
NAME:Tag static String closeTag(String tagname): close (V)  | tag (N) 
NAME:Tag static String openTag(String tagname): open (V)  | tag (N) 
NAME:Tag static String tagData(String tagname, String data): tag (V)  | data (N) 
NAME:Tag static String tagData(String tagname, double data): tag (V)  | data (N) 
NAME:Tag static String tagData(String tagname, int data): tag (V)  | data (N) 
NAME:Tag static String tagData(String tagname, long data): tag (V)  | data (N) 
NAME:Tag void setAlbumName(String sAlbumName): set (V)  | album (NM) name (N) 
NAME:Tag void setAuthorName(String sAuthorName): set (V)  | author (NM) name (N) 
NAME:Tag void setComment(String sComment): set (V)  | comment (N) 
NAME:Tag void setOrder(long lOrder): set (V)  | order (N) 
NAME:Tag void setStyleName(String style): set (V)  | style (NM) name (N) 
NAME:Tag void setTrackName(String sTrackName): set (V)  | track (NM) name (N) 
NAME:Tag void setYear(long lYear): set (V)  | year (N) 
NAME:TipOfTheDay void setTip(int p): set (V)  | tip (N) 
NAME:TipOfTheDay void setVisible(boolean flag): set (V)  | visible (N) 
NAME:Track Album getAlbum(): get (V)  | album (N) 
NAME:Track ArrayList<File> getReadyFiles(): get (V)  | ready (NM) files (N) 
NAME:Track ArrayList<File> getReadyFiles(HashSet filter): get (V)  | ready (NM) files (N) 
NAME:Track ArrayList<org.jajuk.base.File> getFiles(): get (V)  | files (N) 
NAME:Track Author getAuthor(): get (V)  | author (N) 
NAME:Track Date getAdditionDate(): get (V)  | addition (NM) date (N) 
NAME:Track File getPlayeableFile(boolean bHideUnmounted): get (V)  | playeable (NM) file (N) 
NAME:Track IconLabel getStars(): get (V)  | stars (N) 
NAME:Track String getComment(): get (V)  | comment (N) 
NAME:Track String getDesc(): get (V)  | desc (N) 
NAME:Track String getHumanValue(String sKey): get (V)  | human (NM) value (N) 
NAME:Track String getIdentifier(): get (V)  | identifier (N) 
NAME:Track Style getStyle(): get (V)  | style (N) 
NAME:Track Type getType(): get (V)  | type (N) 
NAME:Track int getSessionHits(): get (V)  | session (NM) hits (N) 
NAME:Track int getStarsNumber(): get (V)  | stars (NM) number (N) 
NAME:Track int hashCode(): hash (V)  | code (N) 
NAME:Track long getHits(): get (V)  | hits (N) 
NAME:Track long getLength(): get (V)  | length (N) 
NAME:Track long getOrder(): get (V)  | order (N) 
NAME:Track long getRate(): get (V)  | rate (N) 
NAME:Track long getTotalSize(): get (V)  | total (NM) size (N) 
NAME:Track long getYear(): get (V)  | year (N) 
NAME:Track void addFile(File file): add (V)  | file (N) 
NAME:Track void incHits(): inc (V)  | hits (N) 
NAME:Track void incSessionHits(): inc (V)  | session (NM) hits (N) 
NAME:Track void removeFile(File file): remove (V)  | file (N) 
NAME:Track void setAdditionDate(Date additionDate): set (V)  | addition (NM) date (N) 
NAME:Track void setComment(String sComment): set (V)  | comment (N) 
NAME:Track void setHits(long hits): set (V)  | hits (N) 
NAME:Track void setRate(long rate): set (V)  | rate (N) 
NAME:TrackComparator String getCompareString(Track track): get (V)  | compare (NM) string (N) 
NAME:TrackManager Set<EventSubject> getRegistrationKeys(): get (V)  | registration (NM) keys (N) 
NAME:TrackManager Set<Track> getAssociatedTracks(Item item): get (V)  | associated (NM) tracks (N) 
NAME:TrackManager Set<Track> getTracks(): get (V)  | tracks (N) 
NAME:TrackManager String getIdentifier(): get (V)  | identifier (N) 
NAME:TrackManager Track changeTrackAlbum(Track track, String sNewAlbum, HashSet filter): change (V)  | track (NM) album (N) 
NAME:TrackManager Track changeTrackAuthor(Track track, String sNewAuthor, HashSet filter): change (V)  | track (NM) author (N) 
NAME:TrackManager Track changeTrackComment(Track track, String sNewItem, HashSet filter): change (V)  | track (NM) comment (N) 
NAME:TrackManager Track changeTrackName(Track track, String sNewItem, HashSet filter): change (V)  | track (NM) name (N) 
NAME:TrackManager Track changeTrackOrder(Track track, long lNewOrder, HashSet filter): change (V)  | track (NM) order (N) 
NAME:TrackManager Track changeTrackRate(Track track, long lNew): change (V)  | track (NM) rate (N) 
NAME:TrackManager Track changeTrackStyle(Track track, String sNewStyle, HashSet filter): change (V)  | track (NM) style (N) 
NAME:TrackManager Track changeTrackYear(Track track, long lNewItem, HashSet filter): change (V)  | track (NM) year (N) 
NAME:TrackManager Track registerTrack(String sId, String sName, Album album, Style style, Author author, long length, long lYear, long lOrder, Type type): register (V)  | track (N) 
NAME:TrackManager Track registerTrack(String sName, Album album, Style style, Author author, long length, long lYear, long lOrder, Type type): register (V)  | track (N) 
NAME:TrackManager TrackComparator getComparator(): get (V)  | comparator (N) 
NAME:TrackManager long getMaxRate(): get (V)  | max (NM) rate (N) 
NAME:TrackManager static String getID(String sName, Album album, Style style, Author author, long length, long lYear, long lOrder, Type type): get (V)  | ID (N) 
NAME:TrackManager static TrackManager getInstance(): get (V)  | instance (N) 
NAME:TrackManager void postChange(Track track, Track newTrack, HashSet filter): post (V)  | change (N) 
NAME:TrackManager void setComparator(TrackComparator comparator): set (V)  | comparator (N) 
NAME:TrackManager void setMaxRate(long lRate): set (V)  | max (NM) rate (N) 
NAME:TrackManager void updateFilesReferences(Track oldTrack, Track newTrack, HashSet filter): update (V)  | files (NM) references (N) 
NAME:TrackNode Track getTrack(): get (V)  | track (N) 
NAME:TracksTableModel void populateModel(String sPropertyName, String sPattern): populate (V)  | model (N) 
NAME:TransferableTableRow DataFlavor getTransferDataFlavors(): get (V)  | transfer (NM) data (NM) flavors (N) 
NAME:TransferableTableRow Object getData(): get (V)  | data (N) 
NAME:TransferableTableRow Object getTransferData(DataFlavor flavor): get (V)  | transfer (NM) data (N) 
NAME:TransferableTreeNode DataFlavor getTransferDataFlavors(): get (V)  | transfer (NM) data (NM) flavors (N) 
NAME:TransferableTreeNode Object getData(): get (V)  | data (N) 
NAME:TransferableTreeNode Object getTransferData(DataFlavor flavor): get (V)  | transfer (NM) data (N) 
NAME:Transition Style getNextStyle(): get (V)  | next (DT) style (N) 
NAME:Transition int getNbTracks(): get (V)  | nb (NM) tracks (N) 
NAME:Transition void setNb(int nb): set (V)  | nb (N) 
NAME:TransitionDigitalDJ Ambience getAmbience(Style style): get (V)  | ambience (N) 
NAME:TransitionDigitalDJ ArrayList getTransitions(): get (V)  | transitions (N) 
NAME:TransitionDigitalDJ List<File> generatePlaylist(): generate (V)  | playlist (N) 
NAME:TransitionDigitalDJ Style getStartupStyle(): get (V)  | startup (NM) style (N) 
NAME:TransitionDigitalDJ Transition getTransition(Ambience ambience): get (V)  | transition (N) 
NAME:TransitionDigitalDJ void addTransition(Transition transition, int offset): add (V)  | transition (N) 
NAME:TransitionDigitalDJ void deleteTransition(int offset): delete (V)  | transition (N) 
NAME:TransitionDigitalDJ void setStartupStyle(Style startupStyle): set (V)  | startup (NM) style (N) 
NAME:TransitionDigitalDJ void setTransitions(ArrayList<Transition> transitions): set (V)  | transitions (N) 
NAME:TransitionsPanel ArrayList<Transition> getCleanedTransitions(): get (V)  | cleaned (NM) transitions (N) 
NAME:TransitionsPanel JScrollPane getTransitionsPanel(): get (V)  | transitions (NM) panel (N) 
NAME:TransitionsPanel String getDescription(): get (V)  | description (N) 
NAME:TransitionsPanel String getName(): get (V)  | name (N) 
NAME:TransitionsPanel void addStyle(int row, boolean bFrom): add (V)  | style (N) 
NAME:TransitionsPanel void initUI(): init (V)  | UI (N) 
NAME:TransitionsPanel void refreshScreen(): refresh (V)  | screen (N) 
NAME:TreeTransferHandler void clearImage(): clear (V)  | image (N) 
NAME:TreeTransferHandler void dragDropEnd(DragSourceDropEvent dsde): drag (V)  | drop (NM) end (N) 
NAME:TreeTransferHandler void dragEnter(DragSourceDragEvent dsde): drag (V)  | enter (N) 
NAME:TreeTransferHandler void dragEnter(DropTargetDragEvent dtde): drag (V)  | enter (N) 
NAME:TreeTransferHandler void dragExit(DragSourceEvent dse): drag (V)  | exit (N) 
NAME:TreeTransferHandler void dragExit(DropTargetEvent dte): drag (V)  | exit (N) 
NAME:TreeTransferHandler void paintImage(Point pt): paint (V)  | image (N) 
NAME:Type Class getTaggerClass(): get (V)  | tagger (NM) class (N) 
NAME:Type Class<IPlayerImpl> getPlayerClass(): get (V)  | player (NM) class (N) 
NAME:Type ITagImpl getTagImpl(): get (V)  | tag (NM) impl (N) 
NAME:Type String getDesc(): get (V)  | desc (N) 
NAME:Type String getExtension(): get (V)  | extension (N) 
NAME:Type String getIdentifier(): get (V)  | identifier (N) 
NAME:Type int hashCode(): hash (V)  | code (N) 
NAME:TypeManager ArrayList getAllMusicTypes(): get (V)  | all (DT) music (NM) types (N) 
NAME:TypeManager Set<Type> getTypes(): get (V)  | types (N) 
NAME:TypeManager String getIdentifier(): get (V)  | identifier (N) 
NAME:TypeManager String getTypeListString(): get (V)  | type (NM) list (NM) string (N) 
NAME:TypeManager Type registerType(String sId, String sName, String sExtension, Class cPlayerImpl, Class cTagImpl): register (V)  | type (N) 
NAME:TypeManager Type registerType(String sName, String sExtension, Class cPlayerImpl, Class cTagImpl): register (V)  | type (N) 
NAME:TypeManager static String getID(int index): get (V)  | ID (N) 
NAME:TypeManager static TypeManager getInstance(): get (V)  | instance (N) 
NAME:TypeSelectionPanel String getDescription(): get (V)  | description (N) 
NAME:TypeSelectionPanel String getName(): get (V)  | name (N) 
NAME:TypeSelectionPanel void initUI(): init (V)  | UI (N) 
NAME:UpgradeManager static void upgradeStep1(): upgrade (V)  | step (N) 1 (D) 
NAME:UpgradeManager static void upgradeStep2(): upgrade (V)  | step (N) 2 (D) 
NAME:Util static BasicGradientPainter getGrandiant(): get (V)  | grandiant (N) 
NAME:Util static DateFormat getAdditionDateFormat(): get (V)  | addition (NM) date (NM) format (N) 
NAME:Util static DateFormat getLocaleDateFormatter(): get (V)  | locale (NM) date (NM) formatter (N) 
NAME:Util static DropShadowBorder getShadowBorder(): get (V)  | shadow (NM) border (N) 
NAME:Util static ImageIcon getIcon(URL url): get (V)  | icon (N) 
NAME:Util static ImageIcon getResizedImage(ImageIcon img, int iNewWidth, int iNewHeight): get (V)  | resized (NM) image (N) 
NAME:Util static ImageIcon getScaledImage(ImageIcon img, int iScale): get (V)  | scaled (NM) image (N) 
NAME:Util static JOptionPane getNarrowOptionPane(int maxCharactersPerLineCount): get (V)  | narrow (NM) option (NM) pane (N) 
NAME:Util static JPanel getCentredPanel(JComponent jc): get (V)  | centred (NM) panel (N) 
NAME:Util static JPanel getCentredPanel(JComponent jc, int iOrientation): get (V)  | centred (NM) panel (N) 
NAME:Util static List<StackItem> createStackItems(List<org.jajuk.base.File> alFiles, boolean bRepeat, boolean bUserLauched): create (V)  | stack (NM) items (N) 
NAME:Util static List<org.jajuk.base.File> applyPlayOption(List<org.jajuk.base.File> alFiles): apply (V)  | play (NM) option (N) 
NAME:Util static MPlayerStatus getMplayerStatus(String mplayerPATH): get (V)  | mplayer (NM) status (N) 
NAME:Util static Object getShuffleItem(Collection<? extends Object> col): get (V)  | shuffle (NM) item (N) 
NAME:Util static Properties getAnonymizedJajukProperties(): get (V)  | anonymized (NM) jajuk (NM) properties (N) 
NAME:Util static Properties getAnonymizedSystemProperties(): get (V)  | anonymized (NM) system (NM) properties (N) 
NAME:Util static String applyPattern(File file, String sPattern, boolean bMandatory): apply (V)  | pattern (N) 
NAME:Util static String formatPropertyDesc(String sDesc): format (V)  | property (NM) desc (N) 
NAME:Util static String formatStyle(String style): format (V)  | style (N) 
NAME:Util static String formatTag(String s): format (V)  | tag (N) 
NAME:Util static String formatXML(String s): format (V)  | XML (N) 
NAME:Util static String getCachePath(URL url): get (V)  | cache (NM) path (N) 
NAME:Util static String getExtension(File file): get (V)  | extension (N) 
NAME:Util static String getFileChecksum(File fio): get (V)  | file (NM) checksum (N) 
NAME:Util static String getMPlayerOSXPath(): get (V)  | M (NM) player (NM) OSX (NM) path (N) 
NAME:Util static String getMPlayerWindowsPath(): get (V)  | M (NM) player (NM) windows (NM) path (N) 
NAME:Util static String getOnlyFile(String sPath): get (V) only (VM)  | file (N) 
NAME:Util static String getStringGenre(int i): get (V)  | string (NM) genre (N) 
NAME:Util static String removeExtension(String sFilename): remove (V)  | extension (N) 
NAME:Util static StringBuffer readFile(String path): read (V)  | file (N) 
NAME:Util static StringBuffer readJarFile(String sURL): read (V)  | jar (NM) file (N) 
NAME:Util static URL getJarLocation(Class cClass): get (V)  | jar (NM) location (N) 
NAME:Util static URL getResource(String name): get (V)  | resource (N) 
NAME:Util static long getTimeLengthEstimation(Map properties): get (V)  | time (NM) length (NM) estimation (N) 
NAME:Util static void backupFile(File file, int iMB): backup (V)  | file (N) 
NAME:Util static void clearCache(): clear (V)  | cache (N) 
NAME:Util static void createEmptyFile(String sFullPath): create (V)  | empty (NM) file (N) 
NAME:Util static void createThumbnail(File orig, File thumb, int maxDim): create (V)  | thumbnail (N) 
NAME:Util static void createThumbnail(ImageIcon ii, File thumb, int maxDim): create (V)  | thumbnail (N) 
NAME:Util static void displayImage(ImageIcon ii): display (V)  | image (N) 
NAME:Util static void setShuffleLocation(Window window, int iFromTop, int iFromLeft): set (V)  | shuffle (NM) location (N) 
NAME:Util static void updateAllUIs(): update (V)  | all (DT) U (NM) is (N) 
NAME:Util static void updateComponentTreeUI(Component c): update (V)  | component (NM) tree (NM) UI (N) 
NAME:Util static void updateComponentTreeUI0(Component c): update (V)  | component (NM) tree (NM) UI (N) 0 (D) 
NAME:Util static void updateWindowUI(Window window): update (V)  | window (NM) UI (N) 
NAME:ViewAdapter Component getComponent(): get (V)  | component (N) 
NAME:ViewAdapter DockKey getDockKey(): get (V)  | dock (NM) key (N) 
NAME:ViewAdapter IPerspective getPerspective(): get (V)  | perspective (N) 
NAME:ViewAdapter String getID(): get (V)  | ID (N) 
NAME:ViewAdapter void setID(String sID): set (V)  | ID (N) 
NAME:ViewAdapter void setPerspective(IPerspective perspective): set (V)  | perspective (N) 
NAME:ViewFactory static IView createView(Class className, IPerspective perspective): create (V)  | view (N) 
NAME:WikipediaView Set<EventSubject> getRegistrationKeys(): get (V)  | registration (NM) keys (N) 
NAME:WikipediaView String getDesc(): get (V)  | desc (N) 
NAME:WikipediaView void initUI(): init (V)  | UI (N) 
NAME:WikipediaView void launchSearch(String search): launch (V)  | search (N) 
NAME:XMLExporter String addTabs(int num): add (V)  | tabs (N) 
NAME:XMLExporter String exportDirectoryHelper(int level, Directory directory): export (V)  | directory (NM) helper (N) 
NAME:XMLExporter String processCollection(int COLLECTION_TYPE, ArrayList collection): process (V)  | collection (N) 
NAME:XMLExporter String tagAlbum(PopulatedAlbum album, int level): tag (V)  | album (N) 
NAME:XMLExporter String tagAuthor(PopulatedAuthor author, int level): tag (V)  | author (N) 
NAME:XMLExporter String tagFile(File file, int level): tag (V)  | file (N) 
NAME:XMLExporter String tagStyle(PopulatedStyle style, int level): tag (V)  | style (N) 
NAME:XMLExporter String tagTrack(Track track, int level): tag (V)  | track (N) 
NAME:XMLExporter static XMLExporter getInstance(): get (V)  | instance (N) 
NAME:void setController(BasicController arg0): set (V)  | controller (N) 
